ID,date,temp,maxt,pcp,ws,minh,avgh,light
AWS_884,2015-06-17,18.1,19.2,27,3.6,,,
AWS_885,2015-06-17,17.6,19,30.5,2,,,
ASOS_184,2015-06-18,22,25.6,0.1,2.5,67,79.9,3
ASOS_185,2015-06-18,20.7,25.2,,5.1,69,84.3,9.2
ASOS_188,2015-06-18,20.7,23.3,,4.2,76,85,1.7
ASOS_189,2015-06-18,22.2,24.9,,4.2,68,77.4,4.6
AWS_328,2015-06-18,21.9,27.3,0,1.3,,,
AWS_329,2015-06-18,17.8,21.6,1,3,,,
AWS_330,2015-06-18,20.8,25.1,0,1.7,,,
AWS_685,2015-06-18,22.3,25.6,0,2.7,,,
AWS_724,2015-06-18,20.6,25.3,0,1.5,,,
AWS_725,2015-06-18,21.8,26.1,0,3.6,,,
AWS_726,2015-06-18,21.4,23.6,0,3.6,,,
AWS_727,2015-06-18,18.8,22.6,0.5,3,,,
AWS_751,2015-06-18,18.7,21.7,0,2.1,,,
AWS_752,2015-06-18,20.3,24.3,0,2.3,,,
AWS_753,2015-06-18,14.6,16.3,1.5,3.2,,,
AWS_779,2015-06-18,21.7,25.9,0,4.8,,,
AWS_780,2015-06-18,21.8,24.2,0,4.4,,,
AWS_781,2015-06-18,19.7,21.8,0,2.9,,,
AWS_782,2015-06-18,15.2,16.1,1.5,4,,,
AWS_792,2015-06-18,20.4,23,0,4.2,,,
AWS_793,2015-06-18,21.5,24.7,0,2.4,,,
AWS_855,2015-06-18,21.4,24.6,0,4.3,,,
AWS_870,2015-06-18,12.1,12.8,4.5,2.3,,,
AWS_871,2015-06-18,11.8,14.9,3,5.5,,,
AWS_884,2015-06-18,21.1,23.3,0,4.3,,,
AWS_885,2015-06-18,19,21.4,0,5.1,,,
ASOS_184,2015-06-19,22.9,25.8,,2.1,61,76,11.3
ASOS_185,2015-06-19,20.5,23.8,,3,75,88.9,11.7
ASOS_188,2015-06-19,21.8,26,,2.2,60,79.3,11.3
ASOS_189,2015-06-19,21.9,24.9,,1.4,66,79.6,9.3
AWS_328,2015-06-19,21.6,25.1,0,1,,,
AWS_329,2015-06-19,19.8,24.1,0,1.4,,,
AWS_330,2015-06-19,20.4,24,0,1.1,,,
AWS_685,2015-06-19,21.3,25.4,0,1.5,,,
AWS_724,2015-06-19,21.1,25.2,0,1.1,,,
AWS_725,2015-06-19,22.3,28.3,0,1.9,,,
AWS_726,2015-06-19,21.2,24.2,0,1.8,,,
AWS_727,2015-06-19,20.4,24.2,0,1.5,,,
AWS_751,2015-06-19,20.4,24.7,0,1.5,,,
AWS_752,2015-06-19,20.5,24.8,0,2,,,
AWS_753,2015-06-19,16.1,20.3,0,1.3,,,
AWS_779,2015-06-19,21.2,24.5,0,1.5,,,
AWS_780,2015-06-19,22.4,27.4,0,2.1,,,
AWS_781,2015-06-19,20.9,24.2,0,1.8,,,
AWS_782,2015-06-19,17.3,20.9,0,2.5,,,
AWS_792,2015-06-19,21.7,25.7,0,2.6,,,
AWS_793,2015-06-19,21.9,25.9,0,1.9,,,
AWS_855,2015-06-19,21.8,25.3,0,2.1,,,
AWS_870,2015-06-19,12.9,16.5,,2.3,,,
AWS_871,2015-06-19,11.9,16.7,0,3.1,,,
AWS_884,2015-06-19,20.3,23.1,0,1.1,,,
AWS_885,2015-06-19,20.4,25.3,0,2.4,,,
ASOS_184,2015-06-20,22,24.2,0,1.6,70,79.4,1.9
ASOS_185,2015-06-20,20.1,22.8,0,2.3,82,92.8,5.8
ASOS_188,2015-06-20,20.6,24.8,0.5,1.2,71,88.8,3.4
ASOS_189,2015-06-20,21.2,23.8,,1.4,74,85.6,6.2
AWS_328,2015-06-20,20.7,23.6,0,1,,,
AWS_329,2015-06-20,18.2,22.7,0,1,,,
AWS_330,2015-06-20,19.5,22.9,0,1.3,,,
AWS_685,2015-06-20,20.5,25.1,0,1.8,,,
AWS_724,2015-06-20,20.5,21.7,0.5,2.3,,,
AWS_725,2015-06-20,21.7,27.4,0,1,,,
AWS_726,2015-06-20,21.2,23.4,0,1.5,,,
AWS_727,2015-06-20,18.9,22.9,0,1.3,,,
AWS_751,2015-06-20,18.8,23.3,0,1.1,,,
AWS_752,2015-06-20,19.3,23.1,0,1.1,,,
AWS_753,2015-06-20,15.4,19.7,0,0.7,,,
AWS_779,2015-06-20,21.1,25.7,0,1.5,,,
AWS_780,2015-06-20,20.6,24.3,0,1.4,,,
AWS_781,2015-06-20,19.9,22.9,0,1,,,
AWS_782,2015-06-20,16.2,19.4,0,1.3,,,
AWS_792,2015-06-20,20.2,23.5,0,1.4,,,
AWS_793,2015-06-20,20.7,24.1,0,1.5,,,
AWS_855,2015-06-20,20.8,23.2,0,1.5,,,
AWS_870,2015-06-20,13.3,17.8,0,2,,,
AWS_871,2015-06-20,11.8,17.3,0,1.8,,,
AWS_884,2015-06-20,19.4,22,0,1.2,,,
AWS_885,2015-06-20,18.6,21.3,0,1.7,,,
ASOS_184,2015-06-21,22.1,24.6,2,2.3,67,80,9.9
ASOS_185,2015-06-21,20.5,23.8,0.2,3.9,75,87.1,12.3
ASOS_188,2015-06-21,20.8,24.8,,1.3,68,84.5,8.2
ASOS_189,2015-06-21,21.6,24.4,0,1.3,71,84.1,10.2
AWS_328,2015-06-21,22.9,28.3,0,1.5,,,
AWS_329,2015-06-21,18.7,22.7,5,1.2,,,
AWS_330,2015-06-21,20.8,26.8,0,1.6,,,
AWS_685,2015-06-21,21.7,27.2,0,1.7,,,
AWS_724,2015-06-21,20.4,22.6,0,2.1,,,
AWS_725,2015-06-21,20.8,25.9,0.5,1.8,,,
AWS_726,2015-06-21,20.4,22.4,0,3.2,,,
AWS_727,2015-06-21,19.1,23.3,0,1.5,,,
AWS_751,2015-06-21,19.3,22.6,1.5,1.4,,,
AWS_752,2015-06-21,20,23.9,0,1.9,,,
AWS_753,2015-06-21,16.1,20,0,1.5,,,
AWS_779,2015-06-21,21.2,23.6,0,1.8,,,
AWS_780,2015-06-21,21.3,24.8,0,1.7,,,
AWS_781,2015-06-21,19.4,21.7,0,1.7,,,
AWS_782,2015-06-21,15.8,19.6,0,1.4,,,
AWS_792,2015-06-21,20.6,25.6,0,1.3,,,
AWS_793,2015-06-21,21.7,25.6,0,2.1,,,
AWS_855,2015-06-21,21.1,23.1,0,3.3,,,
AWS_870,2015-06-21,12.8,17.3,0,1.8,,,
AWS_871,2015-06-21,11.6,16.1,0,2.7,,,
AWS_884,2015-06-21,20.1,24,0,1.5,,,
AWS_885,2015-06-21,18.9,23.2,0,1.9,,,
ASOS_184,2015-06-22,21.7,24.3,0.3,1.5,74,81.1,0
ASOS_185,2015-06-22,19.5,20.8,1.4,2.4,79,93,0
ASOS_188,2015-06-22,19.6,21.3,2.3,0.8,87,93.3,0
ASOS_189,2015-06-22,20.1,21.3,2.9,0.8,80,90.4,0
AWS_328,2015-06-22,19.9,21.1,3.5,0.9,,,
AWS_329,2015-06-22,17.7,20.7,0,0.8,,,
AWS_330,2015-06-22,18.9,20,4.5,1.1,,,
AWS_685,2015-06-22,19.8,20.9,5,1.3,,,
AWS_724,2015-06-22,19.2,20,0,1.5,,,
AWS_725,2015-06-22,19.9,21.4,0.5,0.9,,,
AWS_726,2015-06-22,19.8,20.8,8,2.2,,,
AWS_727,2015-06-22,18.5,20.4,1.5,1,,,
AWS_751,2015-06-22,18.5,21,1,1.7,,,
AWS_752,2015-06-22,18.9,20.1,2.5,1.4,,,
AWS_753,2015-06-22,15.5,17.4,0.5,0.8,,,
AWS_779,2015-06-22,20.6,22.8,1,1.1,,,
AWS_780,2015-06-22,20,21.3,3,0.9,,,
AWS_781,2015-06-22,19,20.5,1,1.1,,,
AWS_782,2015-06-22,15.4,16.8,2,1.8,,,
AWS_792,2015-06-22,19.4,21,2,0.7,,,
AWS_793,2015-06-22,19.9,21.1,4.5,1.9,,,
AWS_855,2015-06-22,19.7,20.6,2.5,2.8,,,
AWS_870,2015-06-22,13.4,14.6,1,1.9,,,
AWS_871,2015-06-22,12.2,13.3,2,2.2,,,
AWS_884,2015-06-22,18.9,20,5.5,1.2,,,
AWS_885,2015-06-22,17.9,19.6,3,1.4,,,
ASOS_184,2015-06-23,23.5,26.9,,2.4,65,79.9,2.3
ASOS_185,2015-06-23,21.1,24.3,0.2,2,80,91.3,1.2
ASOS_188,2015-06-23,21.6,23.5,0.3,1.4,81,90.4,1.3
ASOS_189,2015-06-23,21.6,23.8,0,2,81,90,0.4
AWS_328,2015-06-23,21.5,25,1.5,1.4,,,
AWS_329,2015-06-23,20.5,24.4,0,1.3,,,
AWS_330,2015-06-23,20.7,24,0.5,1.9,,,
AWS_685,2015-06-23,21.6,24.2,0,2.1,,,
AWS_724,2015-06-23,20.2,22.6,0,2.6,,,
AWS_725,2015-06-23,22.9,27.6,0,1.7,,,
AWS_726,2015-06-23,20.8,21.5,1.5,3.9,,,
AWS_727,2015-06-23,20.5,22.7,0,0.7,,,
AWS_751,2015-06-23,20.1,23,0,2.6,,,
AWS_752,2015-06-23,20.7,23.7,0,1.4,,,
AWS_753,2015-06-23,18.1,22.6,0,0.4,,,
AWS_779,2015-06-23,22.4,25.9,0,1.1,,,
AWS_780,2015-06-23,22.2,25.2,0,2,,,
AWS_781,2015-06-23,21,23.8,0,2.3,,,
AWS_782,2015-06-23,16.8,18.3,1,1.4,,,
AWS_792,2015-06-23,21.2,23.1,0,1.8,,,
AWS_793,2015-06-23,21.4,24.2,6.5,3.3,,,
AWS_855,2015-06-23,20.9,21.7,0,5.5,,,
AWS_870,2015-06-23,15.7,18.4,1,0.9,,,
AWS_871,2015-06-23,15.2,17.8,0.5,1.2,,,
AWS_884,2015-06-23,20.2,22,0.5,2.9,,,
AWS_885,2015-06-23,19.4,21,1.5,1.6,,,
ASOS_184,2015-06-24,22.1,23.2,32.7,3.1,81,91.4,0
ASOS_185,2015-06-24,20.4,22.7,66.9,2.4,85,94.5,0
ASOS_188,2015-06-24,20.9,21.9,48.4,2.4,93,96.3,0
ASOS_189,2015-06-24,21.4,23.7,69.9,2.8,82,91.8,0
AWS_328,2015-06-24,21.9,25,74,1.5,,,
AWS_329,2015-06-24,19.6,21.7,51.5,2.3,,,
AWS_330,2015-06-24,20.7,24.4,65,1.6,,,
AWS_685,2015-06-24,21.5,25,66.5,2.6,,,
AWS_724,2015-06-24,19.7,21.2,9.5,4.2,,,
AWS_725,2015-06-24,21.5,23.4,27.5,2.8,,,
AWS_726,2015-06-24,21.1,22.1,51,5,,,
AWS_727,2015-06-24,20,22.5,58.5,1.3,,,
AWS_751,2015-06-24,19.7,20.4,42.5,2.7,,,
AWS_752,2015-06-24,20.2,23.4,71.5,1.3,,,
AWS_753,2015-06-24,17.2,19.8,62.5,0.5,,,
AWS_779,2015-06-24,21.4,23.6,56.5,1.3,,,
AWS_780,2015-06-24,21.6,23.2,68,2.6,,,
AWS_781,2015-06-24,20.1,21.4,28.5,2.5,,,
AWS_782,2015-06-24,17.1,18.9,63,0.9,,,
AWS_792,2015-06-24,21.5,22.8,52.5,2.5,,,
AWS_793,2015-06-24,21.4,23.8,84.5,2.9,,,
AWS_855,2015-06-24,21.2,22.3,57.5,6.8,,,
AWS_870,2015-06-24,14.9,17.6,72.5,1.2,,,
AWS_871,2015-06-24,14.7,17.3,81.5,2.3,,,
AWS_884,2015-06-24,20.3,23.1,67.5,3.6,,,
AWS_885,2015-06-24,19.6,20.9,53.5,2.6,,,
ASOS_184,2015-06-25,23.6,25.9,7.9,3.3,76,88.6,0
ASOS_185,2015-06-25,22,23.9,13.1,5.8,86,95.3,0
ASOS_188,2015-06-25,21.4,22.1,19.6,2.1,97,98,0
ASOS_189,2015-06-25,21.5,22.5,26.1,2.5,95,97.6,0
AWS_328,2015-06-25,22.5,23.7,10,2,,,
AWS_329,2015-06-25,21.6,25.2,8,3.1,,,
AWS_330,2015-06-25,21.9,23.1,11.5,2.5,,,
AWS_685,2015-06-25,22.1,23.9,14.5,2.8,,,
AWS_724,2015-06-25,20.2,21.1,13.5,6.9,,,
AWS_725,2015-06-25,21.6,22.3,18,3,,,
AWS_726,2015-06-25,21.3,22.2,6.5,5.9,,,
AWS_727,2015-06-25,22.1,25.2,9.5,2.4,,,
AWS_751,2015-06-25,20.9,24.6,21.5,4.3,,,
AWS_752,2015-06-25,22.1,23.5,12.5,3.7,,,
AWS_753,2015-06-25,19.9,23.3,16,3,,,
AWS_779,2015-06-25,22.7,26.1,8.5,1.8,,,
AWS_780,2015-06-25,21.6,22.4,34.5,1.9,,,
AWS_781,2015-06-25,20.7,22.2,20,3.9,,,
AWS_782,2015-06-25,18.4,22.2,44.5,3.4,,,
AWS_792,2015-06-25,21.9,23,31,2.5,,,
AWS_793,2015-06-25,22.1,23.2,9.5,5.4,,,
AWS_855,2015-06-25,21.5,22,6,8.8,,,
AWS_870,2015-06-25,17,19.4,52.5,3.5,,,
AWS_871,2015-06-25,16.5,18,39,4.4,,,
AWS_884,2015-06-25,20.6,22,16.5,3.3,,,
AWS_885,2015-06-25,20.1,21.8,42,1.9,,,
ASOS_184,2015-06-26,23.5,27.8,2.7,5.4,75,85,0.7
ASOS_185,2015-06-26,21.3,23.9,1.5,10,85,94.6,2.7
ASOS_188,2015-06-26,23.5,26.3,3,5,67,81.1,6.4
ASOS_189,2015-06-26,23.6,31.5,7.3,3.1,46,84,6.8
AWS_328,2015-06-26,23.1,25.9,4.5,3.8,,,
AWS_329,2015-06-26,20.3,25.7,1.5,4.8,,,
AWS_330,2015-06-26,21.4,24.2,6,4.3,,,
AWS_685,2015-06-26,23.3,27.8,6,4.2,,,
AWS_724,2015-06-26,21.4,23.3,11.5,6.1,,,
AWS_725,2015-06-26,22.6,25.8,5.5,6.1,,,
AWS_726,2015-06-26,21.6,22.8,5.5,6.9,,,
AWS_727,2015-06-26,19.4,24.2,3.5,3.2,,,
AWS_751,2015-06-26,21.5,26.4,1,4.5,,,
AWS_752,2015-06-26,20.1,22.7,3.5,4.4,,,
AWS_753,2015-06-26,16.6,21,10.5,4,,,
AWS_779,2015-06-26,22.6,25.3,2.5,3.5,,,
AWS_780,2015-06-26,23.1,29.3,9,4.3,,,
AWS_781,2015-06-26,21.8,26,3.5,6.4,,,
AWS_782,2015-06-26,20.7,24.3,9.5,5,,,
AWS_792,2015-06-26,23.7,27.7,5.5,5,,,
AWS_793,2015-06-26,22.2,24.8,4,3.6,,,
AWS_855,2015-06-26,22,23.6,3.5,6.3,,,
AWS_870,2015-06-26,17.8,19.8,26,6.6,,,
AWS_871,2015-06-26,15.2,18.1,23,5.3,,,
AWS_884,2015-06-26,22.2,28.1,6.5,3.3,,,
AWS_885,2015-06-26,22.1,26.8,9.5,3.8,,,
ASOS_184,2015-06-27,21.2,22.2,9.2,2,83,90.1,0
ASOS_185,2015-06-27,19.7,20.5,6.4,2.7,87,96.1,0
ASOS_188,2015-06-27,20.2,21.8,7.4,2,77,91.4,0
ASOS_189,2015-06-27,20.3,21.2,7.5,1.1,83,93.8,0
AWS_328,2015-06-27,20.3,21.4,8.5,0.9,,,
AWS_329,2015-06-27,17.7,18.6,8,1.7,,,
AWS_330,2015-06-27,18.7,20,8.5,0.9,,,
AWS_685,2015-06-27,19.9,21.1,8.5,1.4,,,
AWS_724,2015-06-27,19.7,20.6,5,2.5,,,
AWS_725,2015-06-27,20.5,23.2,10.5,2.6,,,
AWS_726,2015-06-27,19.9,20.9,7.5,2.5,,,
AWS_727,2015-06-27,17.9,18.8,8.5,1,,,
AWS_751,2015-06-27,18.6,20.1,9,1.6,,,
AWS_752,2015-06-27,18.7,20.4,9,1.4,,,
AWS_753,2015-06-27,15,17.8,8,0.8,,,
AWS_779,2015-06-27,20.7,22.5,6,1.3,,,
AWS_780,2015-06-27,20.4,21.8,8.5,1.3,,,
AWS_781,2015-06-27,19.3,20.4,9.5,2.6,,,
AWS_782,2015-06-27,16.1,17.4,10,1.8,,,
AWS_792,2015-06-27,20.1,21.4,7.5,1.7,,,
AWS_793,2015-06-27,20.1,21.7,10,1.7,,,
AWS_855,2015-06-27,19.9,21,8,2.4,,,
AWS_870,2015-06-27,14.5,17.6,12,2.2,,,
AWS_871,2015-06-27,13.5,15.7,9.5,2.1,,,
AWS_884,2015-06-27,18.9,19.8,8.5,1.6,,,
AWS_885,2015-06-27,18.6,19.7,9.5,1.7,,,
ASOS_184,2015-06-28,22,25.9,,3.2,60,77.1,7.7
ASOS_185,2015-06-28,19.7,24.5,,3.8,72,89.8,11.7
ASOS_188,2015-06-28,20.4,23.5,,3.3,71,85.1,10.3
ASOS_189,2015-06-28,21.7,24.5,,3.6,65,77,10.2
AWS_328,2015-06-28,21.6,26.9,0,1.4,,,
AWS_329,2015-06-28,19,22.6,0,3.6,,,
AWS_330,2015-06-28,20.5,25.7,0,2,,,
AWS_685,2015-06-28,21.8,25.2,0,3.4,,,
AWS_724,2015-06-28,20.1,22.3,0,3.8,,,
AWS_725,2015-06-28,21.7,25.2,0,3.2,,,
AWS_726,2015-06-28,20.9,22.1,0,5.9,,,
AWS_727,2015-06-28,20.3,24.7,0,2,,,
AWS_751,2015-06-28,18.8,21.5,0,2.3,,,
AWS_752,2015-06-28,19.2,24,0,1.3,,,
AWS_753,2015-06-28,18.4,24.2,0,2,,,
AWS_779,2015-06-28,22,26.8,0,2.7,,,
AWS_780,2015-06-28,21.1,24.3,0,3.8,,,
AWS_781,2015-06-28,19.9,22.2,0,3.3,,,
AWS_782,2015-06-28,15.4,17.4,0.5,1.8,,,
AWS_792,2015-06-28,20.1,22.7,0,3.5,,,
AWS_793,2015-06-28,20.7,24,0,2.6,,,
AWS_855,2015-06-28,20.6,21.9,0,7.3,,,
AWS_870,2015-06-28,13.4,16.7,0,1.7,,,
AWS_871,2015-06-28,15.6,20.4,0,3.8,,,
AWS_884,2015-06-28,20.7,23.4,0.5,4.5,,,
AWS_885,2015-06-28,18.9,22,0,3.9,,,
ASOS_184,2015-06-29,22.3,25.8,,2.4,66,77.8,5
ASOS_185,2015-06-29,20.6,22.8,,2.8,78,86.6,7.9
ASOS_188,2015-06-29,20.9,24.1,,2.1,72,86.6,4.2
ASOS_189,2015-06-29,22,25.1,,2.1,60,79.8,8.7
AWS_328,2015-06-29,21.4,25.5,0,1.8,,,
AWS_329,2015-06-29,20.6,26.3,0,2.1,,,
AWS_330,2015-06-29,20.4,26,0,1.8,,,
AWS_685,2015-06-29,21.6,26.7,0,2.1,,,
AWS_724,2015-06-29,20.5,22,0,3.5,,,
AWS_725,2015-06-29,22,26.2,0,2.2,,,
AWS_726,2015-06-29,21.2,23.1,0,4.2,,,
AWS_727,2015-06-29,19.7,24.3,0,1.2,,,
AWS_751,2015-06-29,19.5,23.5,0,2.4,,,
AWS_752,2015-06-29,20.4,25.8,0,1.8,,,
AWS_753,2015-06-29,19.2,26.3,0,0.6,,,
AWS_779,2015-06-29,21.2,24.5,0,1.3,,,
AWS_780,2015-06-29,21.7,25.8,0,2.5,,,
AWS_781,2015-06-29,20.2,22.6,0,2.7,,,
AWS_782,2015-06-29,17.5,21.2,0,2.3,,,
AWS_792,2015-06-29,20.5,23.7,0,2.2,,,
AWS_793,2015-06-29,20.8,25,0,3,,,
AWS_855,2015-06-29,21.1,22.6,0,5.5,,,
AWS_870,2015-06-29,16.8,21.2,0,3.2,,,
AWS_871,2015-06-29,16.5,20.6,0,3.8,,,
AWS_884,2015-06-29,20.4,24.2,0,2.4,,,
AWS_885,2015-06-29,19.4,24,0,2.4,,,
ASOS_184,2015-06-30,21.9,26.4,54.8,2.5,79,94.4,0
ASOS_185,2015-06-30,20.8,23.5,55.7,5,89,99.4,0
ASOS_188,2015-06-30,21.7,23.8,56,1.8,89,97,0
ASOS_189,2015-06-30,22,23.7,93.2,2,85,97.1,0
AWS_328,2015-06-30,22.1,24.2,90,1.5,,,
AWS_329,2015-06-30,20.5,24,46.5,2.5,,,
AWS_330,2015-06-30,21.4,24.4,90,2.1,,,
AWS_685,2015-06-30,22.3,24.5,99.5,2.4,,,
AWS_724,2015-06-30,19.9,20.7,45.5,3.6,,,
AWS_725,2015-06-30,21.6,23.4,50.5,2.2,,,
AWS_726,2015-06-30,21.5,22.5,63.5,4.5,,,
AWS_727,2015-06-30,20.4,25.2,60.5,2.2,,,
AWS_751,2015-06-30,20.8,24.4,55.5,2.9,,,
AWS_752,2015-06-30,20.7,23.5,67.5,2.6,,,
AWS_753,2015-06-30,19.4,22.2,65.5,3.3,,,
AWS_779,2015-06-30,21.7,25.3,64.5,2.1,,,
AWS_780,2015-06-30,21.9,23.4,83.5,1.8,,,
AWS_781,2015-06-30,20.5,23.6,49.5,3.2,,,
AWS_782,2015-06-30,18.4,23.8,61,2.7,,,
AWS_792,2015-06-30,22.1,24.2,55,2,,,
AWS_793,2015-06-30,21.6,23.3,82.5,3.1,,,
AWS_855,2015-06-30,21.5,22.5,58,5.4,,,
AWS_870,2015-06-30,17.8,19.7,96.5,4.5,,,
AWS_871,2015-06-30,16.1,17.7,110,5.1,,,
AWS_884,2015-06-30,21,22.7,92.5,2.5,,,
AWS_885,2015-06-30,20.5,22.6,79,1.8,,,
ASOS_184,2015-07-01,22.9,26.3,0.1,3.8,68,83.5,7
ASOS_185,2015-07-01,21.2,25.3,,7.6,83,91.5,8.8
ASOS_188,2015-07-01,22.3,25.5,,3,63,82.1,5.7
ASOS_189,2015-07-01,21.9,24.8,,2.2,70,86.9,8.1
AWS_328,2015-07-01,22.2,26.8,0,2.7,,,
AWS_329,2015-07-01,18.6,23.1,1,3.3,,,
AWS_330,2015-07-01,21.1,25.3,0,3.1,,,
AWS_685,2015-07-01,21.9,26.8,0,3.1,,,
AWS_724,2015-07-01,21.6,24.1,0,4,,,
AWS_725,2015-07-01,21.1,25.4,0.5,4.4,,,
AWS_726,2015-07-01,21.3,23.5,0.5,4.6,,,
AWS_727,2015-07-01,18.9,23.3,1,2.1,,,
AWS_751,2015-07-01,19.8,23.9,2,3.1,,,
AWS_752,2015-07-01,19.6,23.3,0.5,3.2,,,
AWS_753,2015-07-01,16.9,21.7,2.5,1.5,,,
AWS_779,2015-07-01,22,25,0,2.4,,,
AWS_780,2015-07-01,22.3,25.6,0,2.9,,,
AWS_781,2015-07-01,20.8,24.6,0,5.2,,,
AWS_782,2015-07-01,17,21.1,1,3.1,,,
AWS_792,2015-07-01,22,27,0,3,,,
AWS_793,2015-07-01,21.6,24.5,0,3,,,
AWS_855,2015-07-01,21.4,23.6,0,4.1,,,
AWS_870,2015-07-01,14.1,19.9,1.5,3.2,,,
AWS_871,2015-07-01,13.4,19.8,2,2.9,,,
AWS_884,2015-07-01,20.5,25.2,0.5,2.2,,,
AWS_885,2015-07-01,21,25.8,0,2.6,,,
ASOS_184,2015-07-02,22.9,25.5,,1.8,53,70.5,5.5
ASOS_185,2015-07-02,20.7,23.7,,2.2,83,90.9,7
ASOS_188,2015-07-02,20.2,24.1,,1.5,56,83,7.5
ASOS_189,2015-07-02,20.7,24,,0.8,65,82.3,6.1
AWS_328,2015-07-02,20.1,24,0,1.1,,,
AWS_329,2015-07-02,18.5,24.5,0,0.9,,,
AWS_330,2015-07-02,19.2,24.3,0,1.3,,,
AWS_685,2015-07-02,20,25.7,0,1.7,,,
AWS_724,2015-07-02,21.9,23.4,0,2.1,,,
AWS_725,2015-07-02,21.3,26.5,0,1.5,,,
AWS_726,2015-07-02,21,23.3,0,1.6,,,
AWS_727,2015-07-02,18.8,24.4,0,1.2,,,
AWS_751,2015-07-02,19.3,25.3,0,1.4,,,
AWS_752,2015-07-02,19.6,24,0,1.6,,,
AWS_753,2015-07-02,17.5,24.6,0,0.4,,,
AWS_779,2015-07-02,21.2,24.9,0,1.5,,,
AWS_780,2015-07-02,20.4,24.6,0,1.5,,,
AWS_781,2015-07-02,19.8,23.8,0,1.9,,,
AWS_782,2015-07-02,17.9,22.1,0,1.4,,,
AWS_792,2015-07-02,19.8,25.8,0,1.4,,,
AWS_793,2015-07-02,20.8,25.2,0,1.3,,,
AWS_855,2015-07-02,21.1,24.4,0,1.5,,,
AWS_870,2015-07-02,16.9,21.1,0,2.2,,,
AWS_871,2015-07-02,14.9,20.6,0,1.6,,,
AWS_884,2015-07-02,18.9,23.4,0,1,,,
AWS_885,2015-07-02,19,25.2,0,1.8,,,
ASOS_184,2015-07-03,23.9,26,,2,53,76.9,4.5
ASOS_185,2015-07-03,21.5,24.1,,3.4,64,88.9,3.4
ASOS_188,2015-07-03,21.2,25.6,,1.3,76,84.5,3.5
ASOS_189,2015-07-03,22.2,25,,0.9,67,80.1,3
AWS_328,2015-07-03,21.8,25.8,0,0.7,,,
AWS_329,2015-07-03,20.6,27.1,0,1.2,,,
AWS_330,2015-07-03,20.6,25.6,0,1.3,,,
AWS_685,2015-07-03,21.5,26.6,0,1.6,,,
AWS_724,2015-07-03,22.4,24.8,0,2.7,,,
AWS_725,2015-07-03,21.9,25.8,0,3,,,
AWS_726,2015-07-03,21.2,24.3,0,2.6,,,
AWS_727,2015-07-03,21,26.8,0,1.3,,,
AWS_751,2015-07-03,21.2,26.6,0,1.6,,,
AWS_752,2015-07-03,21.6,27.3,0,2.3,,,
AWS_753,2015-07-03,18.1,24.1,0,0.5,,,
AWS_779,2015-07-03,22.3,26.1,0,1.6,,,
AWS_780,2015-07-03,21.4,25.9,0,1.3,,,
AWS_781,2015-07-03,21.4,24.7,0,3,,,
AWS_782,2015-07-03,19.3,23,0,2.6,,,
AWS_792,2015-07-03,21.2,26.5,0,1.2,,,
AWS_793,2015-07-03,22.6,26.8,0,2.1,,,
AWS_855,2015-07-03,22.1,25.1,0,2.3,,,
AWS_870,2015-07-03,15.5,19.2,0,2.3,,,
AWS_871,2015-07-03,13.8,18.7,0,2.1,,,
AWS_884,2015-07-03,20.3,24,0,1.2,,,
AWS_885,2015-07-03,19.8,25.6,0,1.9,,,
ASOS_184,2015-07-04,22.5,24.4,,2,54,77.8,3.3
ASOS_185,2015-07-04,21.3,24.3,,3.6,50,81.5,4.7
ASOS_188,2015-07-04,21.4,25,,2,55,76.3,2.5
ASOS_189,2015-07-04,21.9,24.3,,1.2,56,76.8,1
AWS_328,2015-07-04,21.4,24.7,0,0.9,,,
AWS_329,2015-07-04,19.6,25.3,0,1.8,,,
AWS_330,2015-07-04,20.3,24,0,1.4,,,
AWS_685,2015-07-04,21.2,25.1,0,1.8,,,
AWS_724,2015-07-04,20.5,22.8,0,2.1,,,
AWS_725,2015-07-04,22,26.7,0,2.5,,,
AWS_726,2015-07-04,21.6,24.6,0,2.1,,,
AWS_727,2015-07-04,19.9,24.3,0,1.4,,,
AWS_751,2015-07-04,19.5,24.2,0,1.1,,,
AWS_752,2015-07-04,20.3,23.6,0,1.6,,,
AWS_753,2015-07-04,16.5,22.1,0,0.6,,,
AWS_779,2015-07-04,21.6,25.5,0,1.8,,,
AWS_780,2015-07-04,21.5,25.3,0,1.7,,,
AWS_781,2015-07-04,20.3,22.6,0,2.4,,,
AWS_782,2015-07-04,16.9,20.4,0,1.5,,,
AWS_792,2015-07-04,20.9,25.7,0,2,,,
AWS_793,2015-07-04,21.4,25.1,0,1.6,,,
AWS_855,2015-07-04,21.5,24,0,2.2,,,
AWS_870,2015-07-04,12.4,16.8,0,1.6,,,
AWS_871,2015-07-04,11.8,16.6,0,2.2,,,
AWS_884,2015-07-04,20,22.8,0,1.1,,,
AWS_885,2015-07-04,20,23.5,0,2.2,,,
ASOS_184,2015-07-05,22,24.2,,2.4,72,80.9,3.8
ASOS_185,2015-07-05,20.6,22.9,,2.4,81,91,3.1
ASOS_188,2015-07-05,20.3,23.1,,1.8,78,88.9,2.9
ASOS_189,2015-07-05,21,24,,1.1,71,81.9,3.1
AWS_328,2015-07-05,20.4,23.3,0,1.1,,,
